BOROUGH,BUILDING CLASS CATEGORY,RESIDENTIAL UNITS,COMMERCIAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
Queens,01  ONE FAMILY DWELLINGS,1,0,3280,2057,1920,690000,4/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3900,1748,1920,660000,11/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,1348,1920,544000,11/3/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5462,1610,1920,825000,11/9/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2500,1248,1925,470000,9/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1967,1472,1930,590000,5/27/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3634,1260,1930,565000,11/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1600,1152,1930,361000,2/18/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4500,2648,1920,890000,2/26/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3342,2304,1910,795000,3/19/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,1445,2120,1910,530000,1/23/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2492,1216,1920,521000,2/3/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4969,1664,1925,24000,4/27/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2545,2240,1931,878888,7/31/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2612,2080,1910,620000,1/26/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2700,1548,1930,598000,9/11/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3000,1682,1930,655000,11/24/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2346,1944,1930,600000,11/6/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2344,1944,1930,600000,2/18/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2576,2096,1930,450000,10/28/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2100,1980,1925,535000,2/25/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,1800,1920,575000,10/27/2015
Queens,03  THREE FAMILY DWELLINGS,3,0,2000,3100,1970,790000,6/12/2015
Queens,03  THREE FAMILY DWELLINGS,3,0,2000,3540,2000,800000,6/25/2015
Queens,03  THREE FAMILY DWELLINGS,3,0,5574,3430,1970,1200000,10/21/2015
Queens,03  THREE FAMILY DWELLINGS,3,0,2880,3120,2002,320000,1/12/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4130,1108,1945,393000,10/28/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4017,1642,1945,433006,10/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3657,1108,1945,340000,4/27/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4571,1138,1945,338000,12/31/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1058,1950,200000,2/7/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1800,1732,1950,399000,10/27/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4365,1120,1950,400000,6/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4365,1120,1950,385000,5/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4120,1515,1945,220000,7/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4018,1050,1960,175000,10/26/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4140,1355,1955,20000,6/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3895,1469,1955,420000,7/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3895,886,1950,350000,8/11/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3895,1124,1950,222000,4/21/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1006,1945,325000,6/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1207,1945,355000,2/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2610,1240,1930,220000,12/31/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4500,1125,1945,448000,9/8/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4125,861,1950,225000,1/15/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2700,1200,1930,275000,4/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3800,940,1945,445000,12/14/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3780,1280,1950,446000,5/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3700,1280,1950,494500,6/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,1400,1935,412000,9/17/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2042,1542,1935,375000,6/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,1456,1930,324000,3/6/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,1456,1930,418000,9/1/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3200,1347,1930,420000,11/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2142,1752,1930,420000,11/5/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3700,1233,1945,411500,5/11/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3760,1553,1930,260000,11/6/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3700,888,1945,23000,4/21/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,984,1945,50000,5/14/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5000,873,1945,195000,8/17/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1092,1945,416000,12/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1092,1945,245000,2/27/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5900,1008,1945,317000,8/7/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4500,1995,1940,430000,11/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,875,1935,210000,9/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1231,1950,325000,3/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1394,1925,424000,10/27/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3000,1614,1920,465000,12/8/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3000,1614,1920,280000,8/5/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3800,1248,1920,365000,12/17/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2042,1410,1935,395000,5/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2042,1410,1935,250000,1/20/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3042,1410,1935,419000,11/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,1410,1935,250000,10/7/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,1410,1935,385000,12/4/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,1410,1935,220000,4/28/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,1410,1935,405000,10/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3200,1424,1935,452000,8/12/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3700,1484,1935,375000,2/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3200,1645,1935,445000,1/7/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3200,1577,1935,265000,10/5/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3200,1748,1940,483000,12/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3200,1795,1940,51000,7/1/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3200,1795,1940,405000,2/19/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3700,1795,1940,422680,7/28/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3315,1094,1955,5000,9/5/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1268,1925,320000,7/6/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1178,1930,475000,12/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1178,1930,245000,6/19/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3800,1238,1929,430000,10/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3800,1238,1929,250000,4/14/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3600,1365,1940,425000,8/6/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,2080,1935,360000,1/13/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3800,1244,1930,370000,8/7/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3800,1166,1930,460000,12/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3800,1166,1930,265000,5/28/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5000,1793,1930,380000,1/22/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2025,952,1930,358000,6/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2025,952,1930,177000,1/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1805,1188,1960,362500,7/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1980,1440,1960,206000,9/21/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3750,1020,1965,235000,7/15/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3750,1020,1965,258348,3/13/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5300,1280,1930,460000,4/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1320,840,1901,295000,7/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4800,1168,1920,450000,5/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,7150,1025,1930,300000,11/5/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4052,1305,1930,365000,11/13/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1184,1925,270000,9/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1943,1164,2005,270000,11/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1943,1164,2005,361512,1/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3125,1302,1940,121000,10/5/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3258,1028,1930,166250,12/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,2200,1930,525000,2/9/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3820,1550,1940,411500,2/17/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1500,1140,2007,345000,1/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1826,1408,1945,360000,7/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1936,1408,1945,288990,12/31/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1260,1160,1950,342000,6/1/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1260,1160,1950,150000,3/11/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,1160,1945,280000,12/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1672,1935,220000,7/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3900,1451,1945,435000,9/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5000,1656,1925,454000,2/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1992,1925,450000,8/5/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1248,1940,390000,12/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4742,2511,1935,468650,2/26/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1780,1925,470000,3/31/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1170,1950,375180,6/5/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1170,1950,335500,2/17/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3125,544,1910,145800,8/5/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1530,1940,155000,6/12/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1849,1400,1994,104061,4/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3625,1674,1955,374000,8/14/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,10000,2438,1930,280250,12/8/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1272,1935,430000,1/6/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1685,1224,1955,270738,4/13/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1800,1224,1935,275000,12/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1300,1955,400000,10/22/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2500,1368,1930,125000,6/22/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3200,1352,1930,330000,6/17/2015
Queens,01  ONE FAMILY DWELLINGS,1,1,2000,2350,1931,460000,5/7/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2542,1512,1935,365000,11/20/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3142,1385,1920,190000,12/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1354,1925,302000,2/26/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3142,1316,1920,434500,5/8/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3142,1316,1920,150000,1/20/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3142,1344,1930,435000,12/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3142,1384,1930,180000,9/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3142,1428,1920,415000,7/21/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5000,1538,1930,455000,3/20/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1360,1925,485000,10/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1360,1925,325000,5/19/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1398,1945,455000,11/25/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3142,1324,1925,420000,4/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1939,1935,450000,8/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1196,1955,200000,9/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,1,3142,1392,1930,422000,2/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3142,1344,1930,152000,8/25/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3445,1063,1945,470000,5/19/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3445,1063,1945,275000,1/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2341,1328,1940,352000,4/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1300,1935,465000,3/25/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4250,1364,1935,376300,5/7/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4200,1320,1935,350000,2/4/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3990,1469,1950,435000,4/1/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4520,1884,1930,383800,5/28/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4156,1251,1945,445000,2/11/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,6000,1712,1950,307500,9/10/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,1182,1920,585000,2/5/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,3021,1920,400000,11/10/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,2024,1960,515000,8/4/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,1362,1920,267630,3/27/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3200,1504,1940,450000,6/15/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2000,2080,1935,310500,12/4/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3700,1920,1950,515000,10/16/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,5000,1240,1930,480000,6/4/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2394,1368,1960,478000,1/13/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4540,3156,1920,625000,2/19/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4453,2200,1991,464100,7/27/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,1212,1448,1901,203000,4/6/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,7500,2312,2007,228000,2/25/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,7500,2312,2007,228000,2/25/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,7250,2836,2014,707683,3/4/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,7250,2836,2014,712775,2/27/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,1520,1930,599000,1/30/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,2359,1930,680000,6/1/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2673,1682,2006,520000,9/29/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2673,1682,2006,250000,4/14/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2664,1700,1945,300000,11/18/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3083,1780,2007,629500,10/9/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,5193,1620,2006,780000,9/10/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,5750,3480,1920,640000,2/9/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2466,1887,1950,323400,2/12/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,2400,2002,571930,9/18/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3142,1316,1930,438000,7/27/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,1344,1940,527000,7/14/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,1796,1935,305000,11/16/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,2500,2014,745000,10/30/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3217,1422,1935,300000,9/29/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3680,1344,1930,410000,6/19/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3142,1344,1930,312000,4/15/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3142,1552,1930,410000,5/14/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3426,1308,1920,580000,8/20/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4199,1310,1935,447000,6/12/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3142,1476,1930,465000,6/19/2015
Queens,03  THREE FAMILY DWELLINGS,3,0,4800,2280,1955,585000,12/28/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2300,1080,1920,545000,4/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,7950,1031,1920,890000,8/20/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2875,1300,1925,640000,11/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2800,1065,1925,674000,6/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2800,1065,1925,578000,9/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2800,1065,1925,565000,7/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2800,1065,1925,535000,2/17/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2261,960,1930,569000,6/22/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2380,1080,1940,488000,8/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2400,1080,1940,542000,11/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,960,1930,535000,8/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2000,960,1930,540000,8/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2040,1095,1930,575000,6/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2140,1095,1930,564888,3/11/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2068,990,1925,455000,3/4/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2085,1015,1925,551000,8/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3740,990,1925,607000,6/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,6000,1695,1925,715000,2/6/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,2500,1996,1030000,9/21/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,2500,1996,980000,5/13/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4742,3083,2014,987702,6/1/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1848,1925,825000,9/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1144,1925,803000,4/20/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1784,1940,828000,1/15/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1962,1930,842000,1/26/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2160,1682,1925,900000,7/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,1702,1881,1965,648000,11/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4462,3200,2002,955000,2/27/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5000,1073,1955,670000,1/21/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2500,1636,1975,652000,1/22/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2300,1636,1975,587500,4/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2842,2000,1975,652000,8/20/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2700,2000,1975,695000,10/8/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4200,1492,1925,680000,8/21/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4960,2479,1955,997885,1/21/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5200,2484,2008,800000,4/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1230,1950,768000,1/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,9900,2346,1960,1350000,12/15/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1238,1950,1070000,12/17/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4200,2058,1920,855000,5/1/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,14805,2000,1930,1350000,6/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4275,1414,1935,1035000,5/4/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5700,3160,1960,1190000,9/22/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5700,3740,1960,1350000,11/6/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5800,2354,1960,958000,6/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4800,1616,1940,795000,3/27/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5000,1688,1925,999980,10/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,840,1955,730000,10/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5000,1225,1945,639999,2/3/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,6540,3572,2007,2320000,11/3/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4700,2196,1950,965000,8/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,10000,5400,1925,1250000,1/8/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5814,2500,1950,1740000,8/20/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4845,2584,1945,845000,5/6/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,12137,3384,1925,1475000,11/13/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4800,1404,1955,665000,10/15/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,12250,2673,1930,475000,9/14/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4980,2454,1960,1065000,1/7/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,10725,2604,1960,1595000,7/13/2015
Queens,01  ONE FAMILY DWELLINGS,1,1,1765,2720,1928,1110000,3/18/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2632,1480,1925,460000,5/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,6000,1552,1930,828000,2/27/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,10317,1280,1950,999000,11/9/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5000,1210,1950,850000,8/26/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3790,1848,1955,690000,5/7/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3028,1296,1950,650000,9/1/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3028,1296,1950,605000,1/29/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4802,1600,1950,865000,8/13/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4886,800,1940,910000,6/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3720,2343,1955,818000,9/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,5202,1144,1955,790000,10/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,7140,3970,1955,1300000,6/16/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4900,1330,1955,790000,7/10/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,6360,1908,1955,990000,8/3/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,6240,2268,1955,900000,1/22/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,6000,2268,1955,860000,10/27/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,7550,3578,2009,1700000,7/31/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1512,1950,775000,3/24/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4914,1040,1950,775000,9/23/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4087,1040,1950,775000,4/2/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,3423,2230,1960,850000,5/19/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,4000,1512,1950,740000,7/31/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4600,2420,1920,1300000,9/1/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,3591,1760,1960,875000,12/7/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,7926,1720,1935,701000,3/3/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2583,1920,1960,756000,7/9/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2583,1920,1960,950000,10/14/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2856,1978,1975,890000,11/30/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,10923,4572,2014,1210699,8/24/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,5800,2964,1940,1339000,7/2/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,2600,1547,2002,840000,9/8/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4900,2604,1940,950000,7/10/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,5000,2960,2008,1670000,9/18/2015
Queens,02  TWO FAMILY DWELLINGS,2,0,4000,2333,1950,1179133,8/27/2015
Queens,03  THREE FAMILY DWELLINGS,2,0,3400,2640,1989,897000,11/25/2015
Queens,01  ONE FAMILY DWELLINGS,1,1,2500,2300,1900,2300000,8/12/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2033,1496,1920,575000,12/23/2015
Queens,01  ONE FAMILY DWELLINGS,2,0,5009,1640,1935,495000,4/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2521,890,1935,495000,4/30/2015
Queens,01  ONE FAMILY DWELLINGS,1,0,2521,1850,1910,260000,2/11/2015
Queens,01  ONE FAMILY DWELLINGS,1,1,2500,1386,1901,720000,10/23/2015
